no;created_at;username;text;sentiment
405; 08 06:04:20 +0000 2023;suarasikap;Sobat Sikap, tahun depan sudah mulai pemilihan presiden nih! Ada 3 Kandidat Calon yang sudah mendaftarkan diri menjadi bakal capres dan cawapres yaitu Ganjar Pranowo - Mahfud MD, Prabowo Subianto - Gibran Rakabuming dan Anies Baswedan - Cak Imin. Sebagai warga negara yang baik, https://t.co/xGXYSLwwhf;-1
406; 08 05:31:41 +0000 2023;GesuriID;PDI Perjuangan menargetkan kemenangan suara di atas 50 persen untuk Ganjar Pranowo dan Mahfud MD pada Pemilihan Presiden atau Pilpres 2024. #GanjarMahfudPresiden2024  https://t.co/jE1OSGR0AX;0
407; 08 04:03:00 +0000 2023;pwetiies6;Keren banget nih  Elektabilitas Ganjar Pranowo sebesar 36,9 persen masih unggul dari dua bakal calon presiden (bacapres) lain jika pemilihan presiden (pilpres). #GanjarMahfudPresiden2024 https://t.co/xGGKRiot9i;0
408; 07 23:56:08 +0000 2023;NgkongRoses;Ganjar-Mahfud , berkomitmen untuk memaksimalkan penggunaan Anggaran Pendapatan dan Belanja Negara ( APBN ) jika ia terpilih sebagai presiden dan wakil presiden dalam Pemilihan Presiden 2024.  APBN, yang bertanggung jawab mengelola dana negara setiap tahun sesuai dengan peraturan… https://t.co/Le4lbQdDee;1
409; 07 18:33:33 +0000 2023;inilahdotcom;Bakal Calon Presiden (Bacapres) Ganjar Pranowo menekankan pentingnya demokrasi berkeadilan menjelang Pemilihan Presiden (Pilpres) 2024. Ganjar diduga ... https://t.co/FMLbcV7QZg;-1
410; 07 13:54:18 +0000 2023;Aryprasetyo85;Charta Politika: Elektabilitas Ganjar unggul dari dua bacapres lain  Hasil survei Charta Politika pada tanggal 26—31 Oktober 2023 menunjukkan bahwa elektabilitas @ganjarpranowo yang sebesar 36,9 persen unggul dari dua bakal calon presiden (bacapres) lain jika pemilihan presiden… https://t.co/oXuZ6uNGgH;1
411; 07 12:54:36 +0000 2023;Masekosudiro;@triwul82 @ArsjadRasjid Pemilihan Presiden dan Wakil Presiden dari PDIP  yaitu Bpk Ganjar Pranowo dan Bpk Mahfud MD memenangi dalam Satu putaran untuk menjadi RI dan RI 2. Semoga ini yang saya harapkan terjadi. Amin;1
412; 07 09:37:25 +0000 2023;Aryprasetyo85;"Terbebani"" Gibran, Elektabilitas Prabowo Turun dan Elektabilitas Ganjar-Mahfud Meroket  Persaingan elektabilitas bakal calon presiden dan calon wakil presiden, Prabowo Subianto-Gibran Rakabuming Raka dan Ganjar Pranowo-Mahfud MD,semakin ketat jelang Pemilihan Presiden 2024.… https://t.co/LB6lLewL1Z""";1
413; 07 07:58:49 +0000 2023;MyStarMySunShi1;@CatatanTj Tuh kan terbukti kalo #PamanGibranCurang jadi semakin yakin untuk mendukung Ganjar Mahfud di pemilihan presiden mendatang ✌️;-1
414; 07 07:34:23 +0000 2023;Mylovestarinsky;@aan_muba Lha kalo udah kya begini kan semakin yakin kalo kita harus dukung Ganjar Mahfud di pemilihan presiden 2024 nanti  #PamanGibranCurang;-1
415; 07 05:13:57 +0000 2023;elvanocrlo;sebagai calon presiden dan wakil presiden pada Pemilihan Presiden 2024. Acara yang digelar di area perairan Wangunsari ini diikuti oleh para pemancing yang juga merupakan pendukung setia Ganjar dan Mahfud.;-1
416; 07 03:05:18 +0000 2023;triwul82;"Tim Pemenangan Nasional (TPN) Ganjar Pranowo-Mahfud MD optimistis dapat memenangkan pemilihan presiden (Pilpres) dalam satu putaran. Gabungan empat partai politik pengusung pasangan tersebut menargetkan 54 persen suara pada kontestasi nasional mendatang.  Kami mulai berhitung… https://t.co/ohw8EfcbK3""";0
417; 07 02:40:57 +0000 2023;quycvom;Dalam perkembangan terbaru, pasangan Ganjar-Mahfud semakin kokoh sebagai pasangan calon favorit dalam pemilihan presiden 2024 berdasarkan survei publik yang dilakukan. Survei GAMA Unggul Hasil Survei Membuktikan https://t.co/v5UtAy4b1M;1
418; 06 14:29:49 +0000 2023;aan_muba;Jika pemilihan presiden diadakan sekarang, siapa yang akan Bapak/Ibu/Saudara pilih sebagai Presiden di antara nama-nama berikut ini?  GANJAR CAPRES PILIHAN TERTINGGI   ORANG BAIK PILIH ORANG BAIK #GanjarMahfud2024 https://t.co/P6nc76TE6O;1
419; 06 12:48:22 +0000 2023;roosfeary;@PDI_Perjuangan Tidak hanya bertujuan memenangkan pemilihan legislatif 2024, Rakerda ini juga menyusun strategi memenangkan Ganjar-Mahfud sebagai Presiden dan Wakil Presiden.;-1
420; 06 08:46:48 +0000 2023;Eil_Thia;Seandainya pemilihan presiden dan wakil presiden dilaksanakan hari ini, maka pasangan Calon Presiden Ganjar-Mahfud unggul atas 2 paslon lainnya.  @ganjarpranowo @mohmahfudmd #GanjarMahfud2024 https://t.co/k1DwW6SrVb;1
421; 06 06:11:26 +0000 2023;Naandaa27;Ganjar Pranowo :  Kita berjuang bersama,  Kita menangis bersama,  Kita tertawa bersama.  Kita menangkan pemilihan presiden, pemilihan legislatif, dengan moralitas yang baik, dengan kata-kata yang baik !  https://t.co/U5KbnGEnTY;1
422; 06 04:41:08 +0000 2023;RaihanasSyahira;Suara masyarakat Palembang akan menjadi suara yang penting dalam pemilihan calon presiden @Comsoraya1  Ganjar Presiden https://t.co/0Ye6YeYW18;1
423; 06 04:40:07 +0000 2023;diyanatiara;Masyarakat Sumsel sepertinya sangat mendukung Ganjar Pranowo sebagai calon presiden, hal ini bisa menjadi modal besar dalam pemilihan presiden nanti @tfsurabaya  Ganjar Presiden https://t.co/lQ4b9tMvBx;1
424; 06 04:26:51 +0000 2023;AndreAdityaz;Suara masyarakat Palembang akan sangat berarti dalam pemilihan presiden mendatang @akwinarto  Ganjar Presiden https://t.co/AEyUigSCOP;0
425; 06 03:01:01 +0000 2023;LaingenLisa;#SahabatGanjar  Ganjar Pranowo, kita semua untuk memenangkan pemilihan presiden, legislatif, dgn moralitas yg baik. Dengan kata-kata yg baik, krn ketulusan ini lah yg bikin kita menang... #GanjarMahfud #GanjarMahmud2024 https://t.co/R5OgyXA0FI;0
426; 06 02:10:37 +0000 2023;deren_andika;Meningkatkan kualitas SDM menjadi fokus utama kepemimpinan Ganjar-Mahfud. Persiapan menuju Pemilihan Presiden 2024 dan visi Indonesia Emas 2045 yang bersih, tegas, sederhana, dan merakyat adalah tujuan penting bagi kemajuan bangsa. https://t.co/CggEvNawgm;1
427;Sun Nov 05 13:50:28 +0000 2023;Deviena210751;@Prihati_utami Joss 👍 meriah poll acaranya.  Siap mensukseskan Pemilihan Presiden dan Wakil Presiden Republik Indonesia 2024 secara jurdil. Siap menangkan Ganjar - Mahfud❤ 🇲🇨❤;0
428;Sun Nov 05 11:44:00 +0000 2023;BestieGanjar;Calon presiden Ganjar Pranowo menegaskan tekadnya untuk bersaing dalam Pilpres 2024 dengan jujur dan mematuhi aturan yang berlaku. Ganjar menggarisbawahi pentingnya semua elemen partai politik dan relawan bekerja keras untuk memenangkan pemilihan presiden dan legislatif dalam… https://t.co/UXpVtbrSz0;-1
429;Sun Nov 05 09:19:54 +0000 2023;DulceGrein6464;@ganjarpranowo Semoga Allah lancarkan segala urusan . Dan semoga pa Ganjar dan pa Mahfud bisa menang dalam pemilihan presiden;1
430; 04 18:37:11 +0000 2023;ZiedTambunan;@WagimanDeep212_ Hahahaha setiap pemilihan presiden pasti isu ini terus yg di ungkit2.fix kita semua menolak pelanggaran HAM berat. Berani gak ganjar-mahfud atau anis-amin untuk usut kasus tersebut kalau mereka terpilih? Jd gk usah di goreng2 lg kasihan di fitnah terus.;-1
431; 04 13:45:50 +0000 2023;dy_93_;Mau Ganjar atau genjer gw ga peduli, untuk pertama kalinya gw mau golput. Pemilihan presiden ga penting, ga ada yg berubah jg n ga berasa ke kehidupan rakyat kecil  😑;-1
432; 04 12:01:53 +0000 2023;Bakoto45;Pasangan calon presiden dan calon wakil presiden Ganjar – Mahfud telah merilis dokumen visi misi untuk kontestasi Pemilihan Presiden atau Pilpres 2024. Dokumen bertajuk Menuju Indonesia Unggul: Gerak Cepat Mewujudkan Negara Maritim yang Adil dan Lestari’  #GasssGanjarMahfud https://t.co/7OqwkbGdSx;0
433; 04 02:20:00 +0000 2023;_rakyatmerdeka;Badan Pemenangan Pemilihan Umum (Bappilu) Dewan Pimpinan Cabang (DPC) PDI Perjuangan Kota Solo optimistis memenangkan pasangan Ganjar Pranowo-Mahfud MD pada Pemilu Presiden (Pilpres) 2024.  #rakyatmerdeka #GanjarMahfud2024 #GanjarPresiden   https://t.co/5NpLcytiEG;0
434; 04 00:15:56 +0000 2023;andnptriii12;Pemilihan Presiden mendatang. Ganjar menegaskan bahwa semua pihak harus menghormati proses demokrasi yang berlaku dan tidak melakukan operasi rahasia yang merugikan calon-calon yang lain.;1
435; 03 14:58:29 +0000 2023;PDI_Perjuangan;Seribuan orang kader dari Partai Demokrasi Indonesia Perjuangan (PDI Perjuangan) Kota Bogor dan dua ribu orang relawan dari Tim Koordinasi Relawan Pemenangan Pemilihan Presiden (TKRPP) Ganjar-Mahfud Kota Bogor berangkat dengan menggunakan 35 Bis menuju Stadion Gelora Bung Karno… https://t.co/MqFSHN5JOG;1
436; 03 12:29:54 +0000 2023;negarabaik;Lapor Pungutan liar (Pungli) di Kelurahan Sunter Jaya Jakarta Utara.pada pemilihan LMK per 2022-2024.Meresahkan Warga.  Bukti terlampir.  @DKIJakarta  #AMINJagaNetralitas #StandingNextToYou ganjar presiden  Kekecewaan Tokoh #Genshinimpact #GenshinSpecialProgram Ketua MK Bohong https://t.co/bPgS3vKTYL;-1
437; 03 12:27:38 +0000 2023;negarabaik;Lapor...!!! Pungutan liar (Pungli) di Kelurahan Sunter Jaya Jakarta Utara.pada pemilihan LMK per 2022-2024.Meresahkan Warga.  Bukti terlampir.  @DKIJakarta  #AMINJagaNetralitas #StandingNextToYou ganjar presiden  Kekecewaan Tokoh https://t.co/9ppRlHtXhc;-1
438; 03 07:34:14 +0000 2023;mediaindonesia;#EditorialMI Penyelesaian kasus pelanggaran HAM berat masa lalu diperkirakan masih suram pasca-Pemilihan Presiden 2024. Pasalnya, hanya dua calon presiden dan calon wakil presiden, yakni Anies-Muhaimin dan Ganjar-Mahfud yang berjanji akan menuntaskannya https://t.co/W5HUMCYlwx;-1
439; 03 05:00:34 +0000 2023;CleoAlvaro76392;Pemilihan capres yang siap membahas isu strategis menunjukkan komitmen Ganjar pada masa depan Indonesia  Ganjar Presiden https://t.co/amkZQA6W00;1
440; 03 04:56:31 +0000 2023;lianavihani;Persiapan matang Ganjar-Mahfud untuk debat Pilpres menunjukkan keseriusan mereka dalam pemilihan  Ganjar Presiden https://t.co/bLO5WCwCcE;1
441; 03 04:43:00 +0000 2023;detikcom;Ganjar Optimistis Bali Subsisidi Suara untuk Daerah Lain di Pilpres 2024  Ganjar optimistis Bali bisa mensubisidi suara bagi Ganjar-Mahfud Md dalam Pemilihan Presiden (Pilpres) 2024. Berapa target PDIP?  &gt &gt  https://t.co/VYBFXEpui7 #detikBali  https://t.co/S0gIuhDXR1;0
442; 03 04:37:05 +0000 2023;TubagussDimas;Mendukung penuh Pak Ganjar dalam pemilihan presiden mendatang  Ganjar Presiden https://t.co/qYoVGfxB00;-1
443; 03 02:40:22 +0000 2023;triwul82;Ganjar menyatakan bahwa suara dan minat dari generasi muda sangatlah penting. Oleh karena itu, pertanyaan dan hasil dari dialog ini akan dibawa ke depan apabila Ganjar berhasil memenangi pemilihan presiden. Sementara itu, sejumlah mahasiswa di Bali menilai gagasan Ganjar Pranowo… https://t.co/8abZMYrw0g;-1
444; 03 02:05:16 +0000 2023;triwul82;Pemilihan Umum Presiden (Pilpres) 2024 di Indonesia menjadi sebuah ajang politik yang sangat dinantikan oleh masyarakat dan satu pasangan calon yang menarik perhatian adalah Ganjar Pranowo dan Mahfud MD. Mereka berdua telah mendeklarasikan kemitraan politik mereka dengan tekad… https://t.co/e5A6KbsY0I;0
445; 03 00:00:01 +0000 2023;mediaindonesia;Penyelesaian kasus pelanggaran HAM berat masa lalu diperkirakan masih suram pasca-Pemilihan Presiden 2024. Pasalnya, hanya dua calon presiden dan calon wakil presiden, yakni Anies Baswedan-Muhaimin Iskandar dan Ganjar Pranowo-Mahfud MD  https://t.co/W5HUMCYlwx;1
446; 02 14:26:02 +0000 2023;NurHasann_2;Kepala desa netral, jaga ketenangan pemilihan. @Hi_jaemine0813  Ganjar Presiden https://t.co/k5LVG0zR6Z;1
447; 02 11:25:13 +0000 2023;alfisahdinardi;Komisi Pemilihan Umum (KPU) telah menerima pendaftaran tiga pasangan bakal calon presiden dan wakil presiden untuk Pilpres 2024, yakni Anies Baswedan-Muhaimin Iskandar, Ganjar Pranowo-Mahfud Md., #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto;0
448; 02 10:00:57 +0000 2023;tvOneNews;Calon Presiden (Capres) Ganjar Pranowo meyakini bahwa dirinya akan menang di Pemilihan Presiden (Pilpres) 2024 mendatang. Hal tersebut, Ganjar sampaikan di acara Obrolan Santai (Obras) bersama Ganjar Pranowo, di Kantor DPD Partai PDI Perjuangan Bali, di Kota Denpasar, Kamis… https://t.co/MZlfVbs6wp;1
449; 02 08:35:06 +0000 2023;inilahdotcom;Pasangan Ganjar Pranowo- Mahfud MD menjanjikan akan membuka semakin banyak lapangan pekerjaan baru apabila memenangi Pemilihan Presiden (Pilpres) 2024... https://t.co/63VvTaVG24;1
450; 02 03:25:06 +0000 2023;triwul82;Tim Pemenangan Nasional atau TPN Ganjar-Mahfud menggandeng anak muda dalam pemenangan Ganjar Pranowo-Mahfud MD di Pemilihan Presiden atau Pilpres 2024 mendatang dengan membentuk Deputi Tim Pemenangan Muda (TPM) untuk memanfaatkan bonus demografi 2045. Hal ini disampaikan oleh… https://t.co/kIrgWyRkKU;1
451; 02 03:10:35 +0000 2023;RadioElshinta;Tiga calon presiden (Capres) yang akan bersaing di Pemilihan Umum (Pemilu) 2024 sudah menyiapkan dana kampanye, terutama beriklan di media sosial.  Ketiga capres yaitu Prabowo Subianto, Anies Baswedan, dan Ganjar Pranowo sudah memasang iklan di medsos.  Dilansir Kompas,… https://t.co/VqCQzchOYP;-1
452; 02 01:58:26 +0000 2023;eranolok;"Ganjar Presiden"" Oke...tp gw tunggu Ibu Megawati @PDI_Perjuangan bertindak tegas terhadap gibran dan jokowi kl tdk itu jd penghambat kemenangan ganjar dan mafud MD. Lihat aja nanti pas pemilihan terjadi Ganjar dan mafud serta @PDI_Perjuangan dikuliti habis sama kelimpok sebelah.""";-1
453; 01 12:55:40 +0000 2023;QuinnWoody50784;@Nikmatul_Sg @ganjarpranowo Semoga kesehatan dan keselamatan selalu menyertai pak Ganjar dalam perjalanannya menuju pemilihan presiden. Sukses untuk pak ganjar Rahajeng Rawuh Di Bali;0
454; 01 12:19:36 +0000 2023;officialinews_;Eksklusif! UJI NYALI GANJAR-MAHFUD Pemilihan Umum Presiden (Pilpres) 2024 di Indonesia menjadi sebuah ajang politik yang sangat dinantikan oleh masyarakat dan satu pasangan calon yang menarik perhatian adalah @ganjarpranowo dan @mohmahfudmd. Mereka berdua telah mendeklarasikan… https://t.co/6jzJBRb6Ij;-1
455; 01 12:10:27 +0000 2023;officialinews_;Hari ini! Back to Back THE PRIME SHOW with AIMAN &amp  KONSPIRASI PRABU!  Eksklusif! UJI NYALI GANJAR-MAHFUD Pemilihan Umum Presiden (Pilpres) 2024 di Indonesia menjadi sebuah ajang politik yang sangat dinantikan oleh masyarakat dan satu pasangan calon yang menarik perhatian adalah… https://t.co/xAJHjiVliF;-1
456; 01 09:14:28 +0000 2023;heralddotID;Pemilihan Umum (Pemilu) 2024 bakal ketat. Khususnya pemilihan presiden (pilpres) yang mengerucut pada tiga calon, yakni Ganjar Pranowo, Prabowo Subianto, dan Anies Baswedan.  https://t.co/An47X6adSg;0
457; 01 03:31:13 +0000 2023;AulinaPuriii;Dukungan kami selalu ada untuk Pak Ganjar dan Pak Mahfud MD dalam pemilihan presiden mendatang @333haha1  https://t.co/EHiJouM6tZ;1
458; 01 03:11:38 +0000 2023;rohimabdulll_;Dukungan untuk Pak Ganjar dalam pemilihan presiden adalah langkah bijak Dia adalah pemimpin yang berintegritas dan berkomitmen untuk membangun negeri tercinta ini, dan Pak Mahfud MD akan membantunya dengan baik @NDUT_GEMES https://t.co/uCPirTeZf3;-1
459; 01 03:11:10 +0000 2023;FebianaNinaa;Mari bersatu untuk mendukung Pak Ganjar dan Pak Mahfud dalam pemilihan presiden Mereka adalah harapan kita @sayapganjar https://t.co/uB0Whjzg1H;0
460; 01 03:07:44 +0000 2023;apahabarmedia;Presiden Joko Widodo (Jokowi) santap siang bersama tiga calon presiden yang akan berpartisipasi pada pemilihan presiden 2024, yaitu Prabowo Subianto, Ganjar Pranowo, dan Anies Baswedan.   https://t.co/d8KtVVhFvJ;0
461; 01 03:04:51 +0000 2023;alula_syabilla;Pemilihan Pak Ganjar Pranowo sebagai presiden akan membawa kebahagiaan dan kemakmuran bagi Indonesia @pratamarangga65 https://t.co/pMuAfiECjO;1
462; 01 02:50:55 +0000 2023;KiriItuTanda;Presiden Jokowi santap siang bersama tiga calon presiden yang akan berpartisipasi pada pemilihan presiden 2024, yaitu Prabowo Subianto, Ganjar Pranowo, dan Anies Baswedan. Santap siang digelar Istana Merdeka, Jakarta, pada Senin (30/10).  https://t.co/6b8jSklSZL;0
463; 31 22:44:37 +0000 2023;Blexii53;@ganjarpranowo Semoga para ulama dimna pun mendo'akan pa Ganjar agar bisa menang dalam pemilihan presiden;1
464; 31 17:52:46 +0000 2023;YudhaShanny2;Mendekati masa kampanye Pemilihan Presiden 2024, dukungan terhadap Calon Presiden dan Calon Wakil Presiden Ganjar Pranowo dan Mahfud MD semakin berdatangan. Termasuk, dari para Warga Negara Indonesia (WNI) di AS hingga Australia. Durian Montong  #PrabowoToxic https://t.co/dN0J2piRd6;1
465; 31 14:13:22 +0000 2023;Ari3Pras;Gus Muwafiq mengisahkan ttg tokoh sholeh dr desa Kalijaran, Purbalingga bernama Mbah Hisyam. Almarhum Mbah Hisyam punya cucu mantu yg bernama @ganjarpranowo yg saat ini sedang mengikuti kontestasi pemilihan presiden.  Maka Gus Muwafiq mengajak warga Purbalingga membantu Ganjar https://t.co/1W22fYVEB0;1
466; 31 12:37:11 +0000 2023;dini_purwono;Presiden Jokowi santap siang bersama tiga calon presiden yang akan berpartisipasi pada pemilihan presiden 2024, yaitu Prabowo Subianto, Ganjar Pranowo, dan Anies Baswedan. Presiden Jokowi bersama ketiganya santap siang di Istana Merdeka, Jakarta, pada Senin, 30 Oktober 2023. https://t.co/SAgSfBCZle;1
467; 31 10:32:10 +0000 2023;kaneilaputri351;Sangat bangga melihat Pak Ganjar dan Pak Mahfud MD jadi duet maut di pemilihan presiden kali ini @susan_agustin  https://t.co/paCF9TI3fc;1
468; 31 08:25:57 +0000 2023;pollinginstitut;TOP OF MIND PEMILIHAN PRESIDEN: Prabowo unggul 28.8%, Ganjar 24.6%, dan Anies 14.6%, belum menyebutkan pilihannya sekitar 28.3%. https://t.co/3NTcmeJ9Se;1
469; 31 05:57:44 +0000 2023;CaoHalle63677;@ganjarpranowo Semoga para ulama dimna pun mendo'akan pa Ganjar agar bisa menang dalam pemilihan presiden;1
470; 31 05:44:12 +0000 2023;BagusPrakasa20;Ketua TPN Ganjar Presiden Arsjad Rasjid menekankan bahwa pemilihan cawapres tidak boleh tergesa-gesa #arsjadrasjid Ketua Kadin #Pemilu2024 #inklusifkolaboratif https://t.co/xVKPGjxgne;0
471; 31 02:14:30 +0000 2023;kompascom;Janji calon presiden  Anies Baswedan, Ganjar Pranowo dan Prabowo Subianto terkait bidang hukum  tertuang dalam dokumen visi-misi yang telah diserahkan ke Komisi  Pemilihan Umum (KPU) pada saat pendaftaran. &lt  #Anies #Ganjar #Prabowo #Hukum #Pemilu2024KCM  https://t.co/1yeHYCKND2;0
472; 31 01:32:09 +0000 2023;info_presiden_;Santap siang bersama Bapak Prabowo Subianto, Bapak Ganjar Pranowo, dan Bapak Anies Baswedan -- tiga calon presiden yang akan berpartisipasi pada pemilihan presiden 2024 -- di Istana Merdeka, hari ini. Kami bersantap dalam suasana hangat dan diselingi perbincangan yang akrab. https://t.co/JUHgVv3Yuz;0
473; 30 23:55:51 +0000 2023;KemensetnegRI;1. Presiden Joko Widodo santap siang bersama tiga calon presiden yang akan berpartisipasi pada pemilihan presiden 2024, yaitu Prabowo Subianto, Ganjar Pranowo, dan Anies Baswedan di Istana Merdeka, Jakarta, Senin (30/10). https://t.co/arEc1AiJNH;0
474; 30 13:39:13 +0000 2023;2233Kholis58398;@gus_dibyo Saya bangga mendukung pasangan Ganjar-Mahfud dalam pemilihan presiden.;0
475; 30 13:31:40 +0000 2023;Metro_TV;Presiden Joko Widodo mengundang  ketiga capres, Anies Baswedan, Ganjar Pranowo, dan Prabowo Subianto untuk makan bersama di Istana Kepresiden, Jakarta meski belum resmi ditetapkan Komisi Pemilihan Umum (KPU) RI.  Setidaknya ada dua hal yang ingin ditunjukkan Jokowi dari acara… https://t.co/K7kQ6VctgQ;0
476; 30 12:19:54 +0000 2023;inversimedia;Yenny Wahid resmi mendukung Ganjar-Mahfud MD di Pilpres 2024. Lebih lanjut, PBNU katakan, hal tersebut merupakan hak setiap warga negara untuk memilih siapa saja calon presiden dalam sebuah Pemilihan Umum. https://t.co/p24fvIgCiV;0
477; 30 09:36:29 +0000 2023;jokowi;Santap siang bersama Bapak Prabowo Subianto, Bapak Ganjar Pranowo, dan Bapak Anies Baswedan -- tiga calon presiden yang akan berpartisipasi pada pemilihan presiden 2024 -- di Istana Merdeka, hari ini. Kami bersantap dalam suasana hangat dan diselingi perbincangan yang akrab.… https://t.co/xyJepr3rdQ;0
478; 30 08:52:00 +0000 2023;cnbcindonesia;Ganjar Pranowo meyakini Presiden Joko Widodo akan fair dalam Pemilihan Umum 2024. https://t.co/DJSMV6OUyw;0
479; 30 07:45:46 +0000 2023;farhaansena;Pemilihan Pak Mahfud MD sebagai calon wakil presiden semakin memperkuat komitmen pemberantasan korupsi di pemerintahan nanti  Ganjar Presiden https://t.co/smGs8VRTvx;0
480; 30 06:28:23 +0000 2023;GPGerakCepat;Ganjar Pranowo menghadiri undangan santap siang bersama Presiden Jokowi, Prabowo Subianto, dan Anies Baswedan siang ini di istana kepresidenan. Pemilihan umum ini adalah pesta demokrasi. Dan dalam pesta kita bergembira. Semua yang berkontestasi adalah saudara-saudara kita. https://t.co/4p0E9TIq3z;0
481; 30 06:05:46 +0000 2023;Metro_TV;Presiden Joko Widodo (@jokowi) mengundang tiga calon presiden Anies Baswedan (@aniesbaswedan), Ganjar Pranowo (@ganjarpranowo), dan Prabowo Subianto (@prabowo) untuk makan siang bersama pada hari ini (30/10). Kegiatan tersebut diharapkan membuat pemilihan presiden 2024 adem.… https://t.co/ain5P1Q8kI;0
482; 30 05:16:06 +0000 2023;rohimabdulll_;Pemilihan tim yang kompak dan solid merupakan kunci sukses, Pak Ganjar telah memilih dengan tepat  Ganjar Presiden https://t.co/eyzbfd2agI;1
483; 30 04:59:27 +0000 2023;NatasyaDwinda;Kita butuh pemimpin yang mampu mempersatukan, dan Pak Ganjar telah membuktikannya melalui pemilihan tim ini  Ganjar Presiden https://t.co/9Sw2PEXJ4Z;1
484; 30 04:55:14 +0000 2023;IkaHandayaani;"Pak Ganjar selalu memberikan yang terbaik untuk Indonesia, termasuk dalam pemilihan timnya  Ganjar Presiden https://t.co/9LOLIATKpz""";1
485; 30 04:54:24 +0000 2023;lpmperspektif;Pada 18 Oktober 2023, Mahfud MD, Menteri Koordinator Politik, Hukum, dan Keamanan (Menkopolhukam) resmi dideklarasikan sebagai calon wakil presiden dari Ganjar Pranowo untuk pemilihan presiden pada tahun 2024. Mahfud MD diusung oleh Partai Demokrasi Indonesia Perjuangan (PDIP);1
486; 30 04:47:40 +0000 2023;CantikaPutrixxz;Pak Ganjar memang pemimpin yang visioner, pemilihan tim ini membuktikan itu  Ganjar Presiden https://t.co/12Ek4fePBK;1
487; 30 04:41:46 +0000 2023;MilaAzahrah;Melihat pemilihan tim ini, saya semakin yakin Indonesia akan memilih Pak Ganjar dan Pak Mahfud  Ganjar Presiden https://t.co/FDGdpqefbA;1
488; 30 04:30:55 +0000 2023;ptrshindyyyy_;Pak Ganjar memang selalu penuh pertimbangan, termasuk dalam pemilihan tim pemenangan ini  Ganjar Presiden https://t.co/SCIeTQoZn5;1
489; 29 20:39:39 +0000 2023;BestieGanjar;Relawan sebagai garda terdepan dalam pemenangan Ganjar- Mahfud dalam kontestasi pemilihan presiden 2024 nanti diberi semangat untuk jangan ragu dan mulai tancap gas menangkan pasangan Ganjar – Mahfud mengingat waktu yang tidak terlalu banyak lagi, namun konsisten pada jalur yang… https://t.co/AtePlQVf5D;1
490; 29 15:31:33 +0000 2023;sapi05490638;Perhimpunan Perempuan Indonesia Emas mendeklarasikan diri dukungannya untuk pasangan calon presiden dan wakil presiden, Ganjar Pranowo dan Mahfud MD di pemilihan presiden 2024. https://t.co/R0I6fJDjcN;1
491; 29 14:42:38 +0000 2023;BestieGanjar;Relawan sebagai garda terdepan dalam pemenangan Ganjar- Mahfud dalam kontestasi pemilihan presiden 2024 nanti diberi semangat untuk jangan ragu dan mulai tancap gas menangkan pasangan Ganjar – Mahfud mengingat waktu yang tidak terlalu banyak lagi, namun konsisten pada jalur yang… https://t.co/8NvSQFdyHx;1
492; 29 11:57:03 +0000 2023;PDI_Perjuangan;DPC PDI Perjuangan Kota Bogor menggelar rapat koordinasi cabang guna menyatukan langkah, semangat, dan tekad dalam menuju kemenangan di pemilihan presiden dan pemilihan legislatif 2024. Dengan penuh optimis dan semangat, para kader yakin Ganjar-Mahfud akan memenangkan pemilihan… https://t.co/YucxJm904b;1
493; 29 10:01:41 +0000 2023;Raneysha07;@Nikmatul_Sg Kemunculan Ganjar Pranowo mungkin dipandang sebagai alternatif yang bisa menantang Prabowo-Gibran, yang beberapa menganggap melibatkan konstitusi dalam upaya menjalani pemilihan presiden. #GanjarMahfudTaatKonstitusi https://t.co/vk6LLoTvnZ;1
494; 29 08:40:45 +0000 2023;itsmydiary90;Tatkala mengikuti perkembangan Palestine. Indonesia juga menarik untuk diikuti berikutan pemilihan Presiden dan Wapress. Kali ini saingan sangat2lah menarik  Prabowo - Gibran Ganjar - Mahfud MD Anies - Muhaimin   Masing-masing sangatlah mantap kecuali Muhaimin (kes Mahkamah);1
495; 29 08:08:46 +0000 2023;Dew0W1snu;Hukum menjadi salah satu bidang yang disasar dalam visi dan misi yang diusung bakal pasangan Capres dan Cawapres Ganjar - Mahfud pada pemilihan umum Presiden dan Wakil Presiden (Pilpres) tahun 2024 mendatang. #GanjarMahfudTaatKonstitusi https://t.co/5UyoTb457V https://t.co/woxk6FjzOV;1
496; 29 08:06:37 +0000 2023;doctor__fabre;pengusung bakal calon presiden @ganjarpranowo   memutuskan  figur Menteri Koordinator Bidang Politik, Hukum, dan Keamanan Mahfud MD sebagai bakal calon wakil presiden pendamping Ganjar di Pemilihan Presiden 2024.   Keputusan itu diumumkan Ketua Umum Partai Demokrasi Indonesia… https://t.co/3PR2FawCZv;0
497; 29 08:02:04 +0000 2023;LaingenLisa;Partai politik pengusung bakal calon presiden Ganjar Pranowo memutuskan figur Menteri Koordinator Bidang Politik, Hukum, dan Keamanan Mahfud MD sebagai bakal calon wakil presiden pendamping Ganjar di Pemilihan Presiden 2024.😎🇮🇩 #GanjarMahfudTaatKonstitusi https://t.co/YRjhdwkU8N;0
